t'	a(t')	Trad(t')	Tb(t')	z(t')	i
2.3714857e-004	3.6537829e-003	7.4593922e+002	5.9968592e+002	2.7268895e+002	1829
2.3756800e-004	3.6578319e-003	7.4511352e+002	5.9878531e+002	2.7238599e+002	1830
2.3798743e-004	3.6618785e-003	7.4429013e+002	5.9788727e+002	2.7208389e+002	1831
2.3840686e-004	3.6659226e-003	7.4346905e+002	5.9699180e+002	2.7178263e+002	1832
2.3882629e-004	3.6699644e-003	7.4265026e+002	5.9609888e+002	2.7148221e+002	1833
2.3924572e-004	3.6740038e-003	7.4183375e+002	5.9520851e+002	2.7118263e+002	1834
2.3966515e-004	3.6780408e-003	7.4101952e+002	5.9432066e+002	2.7088388e+002	1835
2.4008458e-004	3.6820754e-003	7.4020755e+002	5.9343534e+002	2.7058597e+002	1836
2.4050401e-004	3.6861076e-003	7.3939784e+002	5.9255253e+002	2.7028888e+002	1837
2.4092344e-004	3.6901375e-003	7.3859037e+002	5.9167222e+002	2.6999261e+002	1838
2.4134287e-004	3.6941650e-003	7.3778513e+002	5.9079440e+002	2.6969717e+002	1839
2.4176230e-004	3.6981902e-003	7.3698212e+002	5.8991905e+002	2.6940254e+002	1840
2.4218173e-004	3.7022130e-003	7.3618131e+002	5.8904618e+002	2.6910872e+002	1841
2.4260116e-004	3.7062334e-003	7.3538272e+002	5.8817576e+002	2.6881571e+002	1842
2.4302060e-004	3.7102515e-003	7.3458631e+002	5.8730778e+002	2.6852351e+002	1843
2.4344003e-004	3.7142673e-003	7.3379209e+002	5.8644224e+002	2.6823210e+002	1844
2.4385946e-004	3.7182808e-003	7.3300005e+002	5.8557913e+002	2.6794150e+002	1845
2.4427889e-004	3.7222919e-003	7.3221017e+002	5.8471843e+002	2.6765169e+002	1846
2.4469832e-004	3.7263007e-003	7.3142245e+002	5.8386013e+002	2.6736267e+002	1847
2.4511775e-004	3.7303072e-003	7.3063687e+002	5.8300423e+002	2.6707443e+002	1848
2.4553718e-004	3.7343114e-003	7.2985343e+002	5.8215071e+002	2.6678699e+002	1849
2.4595661e-004	3.7383133e-003	7.2907211e+002	5.8129957e+002	2.6650032e+002	1850
2.4637604e-004	3.7423129e-003	7.2829292e+002	5.8045078e+002	2.6621443e+002	1851
2.4679547e-004	3.7463102e-003	7.2751583e+002	5.7960436e+002	2.6592931e+002	1852
2.4721490e-004	3.7503052e-003	7.2674084e+002	5.7876027e+002	2.6564496e+002	1853
2.4763433e-004	3.7542980e-003	7.2596795e+002	5.7791852e+002	2.6536138e+002	1854
2.4805376e-004	3.7582884e-003	7.2519713e+002	5.7707909e+002	2.6507857e+002	1855
2.4847319e-004	3.7622766e-003	7.2442839e+002	5.7624198e+002	2.6479651e+002	1856
2.4889262e-004	3.7662626e-003	7.2366171e+002	5.7540717e+002	2.6451521e+002	1857
2.4931205e-004	3.7702462e-003	7.2289709e+002	5.7457466e+002	2.6423467e+002	1858
2.4973148e-004	3.7742276e-003	7.2213451e+002	5.7374443e+002	2.6395487e+002	1859
2.5015091e-004	3.7782068e-003	7.2137396e+002	5.7291647e+002	2.6367583e+002	1860
2.5057034e-004	3.7821837e-003	7.2061545e+002	5.7209078e+002	2.6339752e+002	1861
2.5098977e-004	3.7861584e-003	7.1985896e+002	5.7126735e+002	2.6311996e+002	1862
2.5140920e-004	3.7901308e-003	7.1910447e+002	5.7044616e+002	2.6284314e+002	1863
2.5182863e-004	3.7941010e-003	7.1835199e+002	5.6962721e+002	2.6256705e+002	1864
2.5224806e-004	3.7980690e-003	7.1760150e+002	5.6881049e+002	2.6229169e+002	1865
2.5266749e-004	3.8020347e-003	7.1685300e+002	5.6799599e+002	2.6201706e+002	1866
2.5308692e-004	3.8059983e-003	7.1610647e+002	5.6718370e+002	2.6174316e+002	1867
2.5350636e-004	3.8099596e-003	7.1536192e+002	5.6637361e+002	2.6146997e+002	1868
2.5392579e-004	3.8139187e-003	7.1461932e+002	5.6556571e+002	2.6119751e+002	1869
2.5434522e-004	3.8178757e-003	7.1387867e+002	5.6475999e+002	2.6092576e+002	1870
2.5476465e-004	3.8218304e-003	7.1313997e+002	5.6395644e+002	2.6065473e+002	1871
2.5518408e-004	3.8257829e-003	7.1240320e+002	5.6315506e+002	2.6038441e+002	1872
2.5560351e-004	3.8297333e-003	7.1166836e+002	5.6235584e+002	2.6011479e+002	1873
2.5602294e-004	3.8336814e-003	7.1093544e+002	5.6155876e+002	2.5984588e+002	1874
2.5644237e-004	3.8376274e-003	7.1020443e+002	5.6076382e+002	2.5957767e+002	1875
2.5686180e-004	3.8415713e-003	7.0947532e+002	5.5997101e+002	2.5931015e+002	1876
2.5728123e-004	3.8455129e-003	7.0874811e+002	5.5918032e+002	2.5904333e+002	1877
2.5770066e-004	3.8494524e-003	7.0802278e+002	5.5839174e+002	2.5877721e+002	1878
2.5812009e-004	3.8533897e-003	7.0729934e+002	5.5760527e+002	2.5851177e+002	1879
2.5853952e-004	3.8573249e-003	7.0657776e+002	5.5682089e+002	2.5824702e+002	1880
2.5895895e-004	3.8612579e-003	7.0585805e+002	5.5603859e+002	2.5798296e+002	1881
2.5937838e-004	3.8651888e-003	7.0514019e+002	5.5525837e+002	2.5771957e+002	1882
2.5979781e-004	3.8691176e-003	7.0442419e+002	5.5448023e+002	2.5745687e+002	1883
2.6021724e-004	3.8730442e-003	7.0371002e+002	5.5370414e+002	2.5719483e+002	1884
2.6063667e-004	3.8769687e-003	7.0299768e+002	5.5293011e+002	2.5693347e+002	1885
2.6105610e-004	3.8808910e-003	7.0228717e+002	5.5215812e+002	2.5667278e+002	1886
2.6147553e-004	3.8848113e-003	7.0157848e+002	5.5138816e+002	2.5641276e+002	1887
2.6189496e-004	3.8887294e-003	7.0087160e+002	5.5062024e+002	2.5615340e+002	1888
2.6231439e-004	3.8926454e-003	7.0016652e+002	5.4985433e+002	2.5589471e+002	1889
2.6273382e-004	3.8965593e-003	6.9946324e+002	5.4909044e+002	2.5563667e+002	1890
2.6315325e-004	3.9004711e-003	6.9876175e+002	5.4832855e+002	2.5537929e+002	1891
2.6357268e-004	3.9043808e-003	6.9806203e+002	5.4756865e+002	2.5512256e+002	1892
2.6399212e-004	3.9082884e-003	6.9736409e+002	5.4681075e+002	2.5486648e+002	1893
2.6441155e-004	3.9121939e-003	6.9666792e+002	5.4605482e+002	2.5461105e+002	1894
2.6525041e-004	3.9199987e-003	6.9528084e+002	5.4454887e+002	2.5410212e+002	1895
2.6608927e-004	3.9277952e-003	6.9390074e+002	5.4305075e+002	2.5359576e+002	1896
2.6692813e-004	3.9355834e-003	6.9252756e+002	5.4156039e+002	2.5309193e+002	1897
2.6776699e-004	3.9433634e-003	6.9116125e+002	5.4007774e+002	2.5259063e+002	1898
2.6860585e-004	3.9511352e-003	6.8980175e+002	5.3860272e+002	2.5209182e+002	1899
2.6944471e-004	3.9588988e-003	6.8844902e+002	5.3713529e+002	2.5159549e+002	1900
2.7028357e-004	3.9666543e-003	6.8710298e+002	5.3567538e+002	2.5110163e+002	1901
2.7112243e-004	3.9744017e-003	6.8576359e+002	5.3422294e+002	2.5061020e+002	1902
2.7196129e-004	3.9821410e-003	6.8443081e+002	5.3277790e+002	2.5012119e+002	1903
2.7280015e-004	3.9898723e-003	6.8310456e+002	5.3134021e+002	2.4963459e+002	1904
2.7363901e-004	3.9975956e-003	6.8178481e+002	5.2990982e+002	2.4915036e+002	1905
2.7447788e-004	4.0053110e-003	6.8047151e+002	5.2848666e+002	2.4866850e+002	1906
2.7531674e-004	4.0130184e-003	6.7916459e+002	5.2707068e+002	2.4818899e+002	1907
2.7615560e-004	4.0207179e-003	6.7786402e+002	5.2566183e+002	2.4771180e+002	1908
2.7699446e-004	4.0284095e-003	6.7656974e+002	5.2426005e+002	2.4723693e+002	1909
2.7783332e-004	4.0360933e-003	6.7528171e+002	5.2286529e+002	2.4676434e+002	1910
2.7867218e-004	4.0437693e-003	6.7399987e+002	5.2147749e+002	2.4629403e+002	1911
2.7951104e-004	4.0514376e-003	6.7272417e+002	5.2009660e+002	2.4582597e+002	1912
2.8034990e-004	4.0590981e-003	6.7145458e+002	5.1872257e+002	2.4536015e+002	1913
2.8118876e-004	4.0667508e-003	6.7019104e+002	5.1735536e+002	2.4489655e+002	1914
2.8202762e-004	4.0743960e-003	6.6893351e+002	5.1599490e+002	2.4443515e+002	1915
2.8286648e-004	4.0820334e-003	6.6768194e+002	5.1464114e+002	2.4397595e+002	1916
2.8370534e-004	4.0896632e-003	6.6643629e+002	5.1329404e+002	2.4351891e+002	1917
2.8454420e-004	4.0972855e-003	6.6519651e+002	5.1195355e+002	2.4306403e+002	1918
2.8538307e-004	4.1049002e-003	6.6396255e+002	5.1061962e+002	2.4261128e+002	1919
2.8622193e-004	4.1125073e-003	6.6273438e+002	5.0929220e+002	2.4216066e+002	1920
2.8706079e-004	4.1201070e-003	6.6151194e+002	5.0797123e+002	2.4171214e+002	1921
2.8789965e-004	4.1276992e-003	6.6029521e+002	5.0665669e+002	2.4126572e+002	1922
2.8873851e-004	4.1352840e-003	6.5908412e+002	5.0534851e+002	2.4082136e+002	1923
2.8957737e-004	4.1428613e-003	6.5787865e+002	5.0404665e+002	2.4037907e+002	1924
2.9041623e-004	4.1504313e-003	6.5667874e+002	5.0275106e+002	2.3993882e+002	1925
2.9125509e-004	4.1579939e-003	6.5548437e+002	5.0146170e+002	2.3950059e+002	1926
2.9209395e-004	4.1655492e-003	6.5429548e+002	5.0017853e+002	2.3906439e+002	1927
2.9293281e-004	4.1730972e-003	6.5311204e+002	4.9890149e+002	2.3863017e+002	1928
2.9377167e-004	4.1806379e-003	6.5193401e+002	4.9763055e+002	2.3819795e+002	1929
2.9461053e-004	4.1881714e-003	6.5076134e+002	4.9636565e+002	2.3776769e+002	1930
2.9544940e-004	4.1956976e-003	6.4959400e+002	4.9510677e+002	2.3733939e+002	1931
2.9628826e-004	4.2032167e-003	6.4843195e+002	4.9385384e+002	2.3691302e+002	1932
2.9712712e-004	4.2107286e-003	6.4727515e+002	4.9260684e+002	2.3648859e+002	1933
2.9796598e-004	4.2182334e-003	6.4612356e+002	4.9136572e+002	2.3606607e+002	1934
2.9880484e-004	4.2257311e-003	6.4497715e+002	4.9013044e+002	2.3564544e+002	1935
2.9964370e-004	4.2332217e-003	6.4383587e+002	4.8890095e+002	2.3522670e+002	1936
3.0048256e-004	4.2407053e-003	6.4269970e+002	4.8767721e+002	2.3480983e+002	1937
3.0132142e-004	4.2481818e-003	6.4156859e+002	4.8645919e+002	2.3439482e+002	1938
3.0216028e-004	4.2556513e-003	6.4044251e+002	4.8524684e+002	2.3398166e+002	1939
3.0299914e-004	4.2631139e-003	6.3932142e+002	4.8404013e+002	2.3357032e+002	1940
3.0383800e-004	4.2705695e-003	6.3820528e+002	4.8283901e+002	2.3316081e+002	1941
3.0467686e-004	4.2780182e-003	6.3709407e+002	4.8164344e+002	2.3275310e+002	1942
3.0551572e-004	4.2854600e-003	6.3598774e+002	4.8045340e+002	2.3234718e+002	1943
3.0635459e-004	4.2928949e-003	6.3488626e+002	4.7926883e+002	2.3194304e+002	1944
3.0719345e-004	4.3003230e-003	6.3378960e+002	4.7808970e+002	2.3154067e+002	1945
3.0803231e-004	4.3077442e-003	6.3269773e+002	4.7691597e+002	2.3114006e+002	1946
3.0887117e-004	4.3151587e-003	6.3161061e+002	4.7574761e+002	2.3074119e+002	1947
3.0971003e-004	4.3225664e-003	6.3052820e+002	4.7458458e+002	2.3034405e+002	1948
3.1054889e-004	4.3299673e-003	6.2945047e+002	4.7342684e+002	2.2994862e+002	1949
3.1138775e-004	4.3373616e-003	6.2837740e+002	4.7227436e+002	2.2955491e+002	1950
3.1222661e-004	4.3447491e-003	6.2730895e+002	4.7112709e+002	2.2916289e+002	1951
3.1306547e-004	4.3521300e-003	6.2624509e+002	4.6998501e+002	2.2877255e+002	1952
3.1390433e-004	4.3595042e-003	6.2518578e+002	4.6884808e+002	2.2838388e+002	1953
3.1474319e-004	4.3668717e-003	6.2413099e+002	4.6771626e+002	2.2799688e+002	1954
3.1558205e-004	4.3742327e-003	6.2308070e+002	4.6658953e+002	2.2761152e+002	1955
3.1642092e-004	4.3815871e-003	6.2203488e+002	4.6546784e+002	2.2722780e+002	1956
3.1725978e-004	4.3889350e-003	6.2099348e+002	4.6435115e+002	2.2684571e+002	1957
3.1809864e-004	4.3962763e-003	6.1995649e+002	4.6323945e+002	2.2646523e+002	1958
3.1893750e-004	4.4036111e-003	6.1892387e+002	4.6213269e+002	2.2608636e+002	1959
3.1977636e-004	4.4109394e-003	6.1789559e+002	4.6103085e+002	2.2570908e+002	1960
3.2061522e-004	4.4182613e-003	6.1687162e+002	4.5993388e+002	2.2533338e+002	1961
3.2145408e-004	4.4255767e-003	6.1585194e+002	4.5884175e+002	2.2495925e+002	1962
3.2229294e-004	4.4328857e-003	6.1483652e+002	4.5775445e+002	2.2458669e+002	1963
3.2313180e-004	4.4401883e-003	6.1382532e+002	4.5667192e+002	2.2421567e+002	1964
3.2397066e-004	4.4474845e-003	6.1281832e+002	4.5559414e+002	2.2384620e+002	1965
3.2480952e-004	4.4547744e-003	6.1181549e+002	4.5452109e+002	2.2347826e+002	1966
3.2564838e-004	4.4620580e-003	6.1081681e+002	4.5345272e+002	2.2311184e+002	1967
3.2648724e-004	4.4693352e-003	6.0982224e+002	4.5238901e+002	2.2274692e+002	1968
3.2732611e-004	4.4766062e-003	6.0883176e+002	4.5132992e+002	2.2238351e+002	1969
3.2816497e-004	4.4838709e-003	6.0784534e+002	4.5027544e+002	2.2202159e+002	1970
3.2900383e-004	4.4911293e-003	6.0686295e+002	4.4922552e+002	2.2166115e+002	1971
3.2984269e-004	4.4983816e-003	6.0588457e+002	4.4818013e+002	2.2130217e+002	1972
3.3068155e-004	4.5056276e-003	6.0491018e+002	4.4713926e+002	2.2094466e+002	1973
3.3152041e-004	4.5128675e-003	6.0393974e+002	4.4610286e+002	2.2058860e+002	1974
3.3235927e-004	4.5201012e-003	6.0297323e+002	4.4507091e+002	2.2023399e+002	1975
3.3319813e-004	4.5273287e-003	6.0201063e+002	4.4404339e+002	2.1988080e+002	1976
3.3403699e-004	4.5345502e-003	6.0105190e+002	4.4302026e+002	2.1952904e+002	1977
3.3487585e-004	4.5417655e-003	6.0009703e+002	4.4200149e+002	2.1917869e+002	1978
3.3571471e-004	4.5489748e-003	5.9914599e+002	4.4098706e+002	2.1882975e+002	1979
3.3655357e-004	4.5561780e-003	5.9819875e+002	4.3997694e+002	2.1848221e+002	1980
3.3739244e-004	4.5633752e-003	5.9725530e+002	4.3897109e+002	2.1813605e+002	1981
3.3823130e-004	4.5705664e-003	5.9631560e+002	4.3796951e+002	2.1779127e+002	1982
3.3907016e-004	4.5777515e-003	5.9537963e+002	4.3697215e+002	2.1744785e+002	1983
3.3990902e-004	4.5849307e-003	5.9444737e+002	4.3597899e+002	2.1710580e+002	1984
3.4074788e-004	4.5921040e-003	5.9351879e+002	4.3499001e+002	2.1676510e+002	1985
3.4158674e-004	4.5992713e-003	5.9259387e+002	4.3400518e+002	2.1642575e+002	1986
3.4242560e-004	4.6064327e-003	5.9167260e+002	4.3302446e+002	2.1608773e+002	1987
3.4326446e-004	4.6135882e-003	5.9075494e+002	4.3204785e+002	2.1575103e+002	1988
3.4410332e-004	4.6207378e-003	5.8984087e+002	4.3107530e+002	2.1541565e+002	1989
3.4494218e-004	4.6278816e-003	5.8893037e+002	4.3010680e+002	2.1508159e+002	1990
3.4578104e-004	4.6350195e-003	5.8802341e+002	4.2914232e+002	2.1474882e+002	1991
3.4661990e-004	4.6421516e-003	5.8711999e+002	4.2818183e+002	2.1441735e+002	1992
3.4745876e-004	4.6492779e-003	5.8622006e+002	4.2722532e+002	2.1408716e+002	1993
3.4829763e-004	4.6563985e-003	5.8532362e+002	4.2627275e+002	2.1375825e+002	1994
3.4913649e-004	4.6635132e-003	5.8443064e+002	4.2532410e+002	2.1343061e+002	1995
3.4997535e-004	4.6706222e-003	5.8354109e+002	4.2437935e+002	2.1310424e+002	1996
3.5081421e-004	4.6777255e-003	5.8265496e+002	4.2343848e+002	2.1277911e+002	1997
3.5165307e-004	4.6848231e-003	5.8177223e+002	4.2250145e+002	2.1245523e+002	1998
3.5249193e-004	4.6919150e-003	5.8089288e+002	4.2156825e+002	2.1213259e+002	1999
3.5333079e-004	4.6990012e-003	5.8001687e+002	4.2063885e+002	2.1181118e+002	2000
3.5416965e-004	4.7060818e-003	5.7914421e+002	4.1971323e+002	2.1149099e+002	2001
3.5500851e-004	4.7131567e-003	5.7827485e+002	4.1879137e+002	2.1117202e+002	2002
3.5584737e-004	4.7202260e-003	5.7740879e+002	4.1787324e+002	2.1085426e+002	2003
3.5668623e-004	4.7272897e-003	5.7654600e+002	4.1695883e+002	2.1053770e+002	2004
3.5752509e-004	4.7343479e-003	5.7568647e+002	4.1604810e+002	2.1022233e+002	2005
3.5836396e-004	4.7414004e-003	5.7483016e+002	4.1514104e+002	2.0990815e+002	2006
3.5920282e-004	4.7484475e-003	5.7397708e+002	4.1423763e+002	2.0959515e+002	2007
3.6004168e-004	4.7554890e-003	5.7312719e+002	4.1333783e+002	2.0928332e+002	2008
3.6088054e-004	4.7625249e-003	5.7228047e+002	4.1244164e+002	2.0897265e+002	2009
3.6171940e-004	4.7695554e-003	5.7143691e+002	4.1154903e+002	2.0866315e+002	2010
3.6255826e-004	4.7765804e-003	5.7059649e+002	4.1065998e+002	2.0835479e+002	2011
3.6339712e-004	4.7836000e-003	5.6975918e+002	4.0977446e+002	2.0804758e+002	2012
3.6423598e-004	4.7906141e-003	5.6892498e+002	4.0889246e+002	2.0774151e+002	2013
3.6507484e-004	4.7976227e-003	5.6809386e+002	4.0801396e+002	2.0743656e+002	2014
3.6591370e-004	4.8046260e-003	5.6726580e+002	4.0713893e+002	2.0713275e+002	2015
3.6675256e-004	4.8116238e-003	5.6644079e+002	4.0626735e+002	2.0683004e+002	2016
3.6759142e-004	4.8186163e-003	5.6561880e+002	4.0539921e+002	2.0652845e+002	2017
3.6843028e-004	4.8256035e-003	5.6479983e+002	4.0453448e+002	2.0622797e+002	2018
3.6926915e-004	4.8325852e-003	5.6398384e+002	4.0367315e+002	2.0592858e+002	2019
3.7010801e-004	4.8395617e-003	5.6317084e+002	4.0281519e+002	2.0563028e+002	2020
3.7094687e-004	4.8465328e-003	5.6236078e+002	4.0196058e+002	2.0533307e+002	2021
3.7178573e-004	4.8534987e-003	5.6155367e+002	4.0110931e+002	2.0503694e+002	2022
3.7262459e-004	4.8604592e-003	5.6074948e+002	4.0026135e+002	2.0474188e+002	2023
3.7346345e-004	4.8674145e-003	5.5994820e+002	3.9941669e+002	2.0444788e+002	2024
3.7430231e-004	4.8743646e-003	5.5914981e+002	3.9857531e+002	2.0415495e+002	2025
3.7514117e-004	4.8813094e-003	5.5835428e+002	3.9773718e+002	2.0386306e+002	2026
3.7598003e-004	4.8882490e-003	5.5756162e+002	3.9690230e+002	2.0357223e+002	2027
3.7681889e-004	4.8951834e-003	5.5677179e+002	3.9607063e+002	2.0328244e+002	2028
3.7765775e-004	4.9021126e-003	5.5598478e+002	3.9524217e+002	2.0299368e+002	2029
3.7849661e-004	4.9090366e-003	5.5520058e+002	3.9441689e+002	2.0270596e+002	2030
3.7933548e-004	4.9159555e-003	5.5441918e+002	3.9359478e+002	2.0241925e+002	2031
3.8017434e-004	4.9228692e-003	5.5364054e+002	3.9277581e+002	2.0213357e+002	2032
3.8101320e-004	4.9297779e-003	5.5286467e+002	3.9195997e+002	2.0184890e+002	2033
3.8185206e-004	4.9366814e-003	5.5209154e+002	3.9114725e+002	2.0156523e+002	2034
3.8269092e-004	4.9435798e-003	5.5132113e+002	3.9033762e+002	2.0128257e+002	2035
3.8352978e-004	4.9504731e-003	5.5055344e+002	3.8953106e+002	2.0100089e+002	2036
3.8436864e-004	4.9573614e-003	5.4978844e+002	3.8872757e+002	2.0072021e+002	2037
3.8520750e-004	4.9642446e-003	5.4902613e+002	3.8792711e+002	2.0044052e+002	2038
3.8604636e-004	4.9711228e-003	5.4826648e+002	3.8712968e+002	2.0016180e+002	2039
3.8688522e-004	4.9779959e-003	5.4750949e+002	3.8633526e+002	1.9988405e+002	2040
3.8772408e-004	4.9848641e-003	5.4675513e+002	3.8554383e+002	1.9960727e+002	2041
3.8856294e-004	4.9917273e-003	5.4600339e+002	3.8475538e+002	1.9933146e+002	2042
3.8940180e-004	4.9985855e-003	5.4525426e+002	3.8396988e+002	1.9905660e+002	2043
3.9024067e-004	5.0054387e-003	5.4450772e+002	3.8318732e+002	1.9878269e+002	2044
3.9107953e-004	5.0122870e-003	5.4376376e+002	3.8240769e+002	1.9850973e+002	2045
3.9191839e-004	5.0191303e-003	5.4302236e+002	3.8163096e+002	1.9823770e+002	2046
3.9275725e-004	5.0259687e-003	5.4228352e+002	3.8085713e+002	1.9796662e+002	2047
3.9359611e-004	5.0328022e-003	5.4154721e+002	3.8008618e+002	1.9769646e+002	2048
3.9443497e-004	5.0396309e-003	5.4081342e+002	3.7931808e+002	1.9742723e+002	2049
3.9527383e-004	5.0464546e-003	5.4008214e+002	3.7855283e+002	1.9715892e+002	2050
3.9611269e-004	5.0532735e-003	5.3935335e+002	3.7779041e+002	1.9689153e+002	2051
3.9695155e-004	5.0600875e-003	5.3862705e+002	3.7703080e+002	1.9662504e+002	2052
3.9779041e-004	5.0668967e-003	5.3790321e+002	3.7627399e+002	1.9635946e+002	2053
3.9862927e-004	5.0737011e-003	5.3718182e+002	3.7551996e+002	1.9609478e+002	2054
3.9946813e-004	5.0805006e-003	5.3646288e+002	3.7476870e+002	1.9583100e+002	2055
4.0030700e-004	5.0872954e-003	5.3574636e+002	3.7402020e+002	1.9556810e+002	2056
4.0114586e-004	5.0940854e-003	5.3503226e+002	3.7327443e+002	1.9530609e+002	2057
4.0198472e-004	5.1008706e-003	5.3432055e+002	3.7253138e+002	1.9504497e+002	2058
4.0282358e-004	5.1076511e-003	5.3361124e+002	3.7179104e+002	1.9478471e+002	2059
4.0366244e-004	5.1144268e-003	5.3290430e+002	3.7105340e+002	1.9452533e+002	2060
4.0450130e-004	5.1211978e-003	5.3219972e+002	3.7031843e+002	1.9426682e+002	2061
4.0534016e-004	5.1279640e-003	5.3149749e+002	3.6958613e+002	1.9400917e+002	2062
4.0617902e-004	5.1347256e-003	5.3079760e+002	3.6885647e+002	1.9375237e+002	2063
4.0701788e-004	5.1414825e-003	5.3010003e+002	3.6812946e+002	1.9349643e+002	2064
4.0785674e-004	5.1482347e-003	5.2940477e+002	3.6740506e+002	1.9324134e+002	2065
4.0869560e-004	5.1549822e-003	5.2871182e+002	3.6668327e+002	1.9298709e+002	2066
4.0953446e-004	5.1617251e-003	5.2802115e+002	3.6596408e+002	1.9273368e+002	2067
4.1037332e-004	5.1684633e-003	5.2733275e+002	3.6524747e+002	1.9248111e+002	2068
4.1121219e-004	5.1751970e-003	5.2664662e+002	3.6453342e+002	1.9222936e+002	2069
4.1205105e-004	5.1819260e-003	5.2596274e+002	3.6382192e+002	1.9197844e+002	2070
4.1288991e-004	5.1886504e-003	5.2528111e+002	3.6311296e+002	1.9172835e+002	2071
4.1372877e-004	5.1953702e-003	5.2460169e+002	3.6240653e+002	1.9147907e+002	2072
4.1456763e-004	5.2020854e-003	5.2392450e+002	3.6170261e+002	1.9123060e+002	2073
4.1540649e-004	5.2087961e-003	5.2324951e+002	3.6100120e+002	1.9098294e+002	2074
4.1624535e-004	5.2155022e-003	5.2257671e+002	3.6030226e+002	1.9073609e+002	2075
4.1708421e-004	5.2222038e-003	5.2190609e+002	3.5960580e+002	1.9049004e+002	2076
4.1792307e-004	5.2289009e-003	5.2123765e+002	3.5891180e+002	1.9024478e+002	2077
4.1876193e-004	5.2355934e-003	5.2057136e+002	3.5822024e+002	1.9000032e+002	2078
4.1960079e-004	5.2422815e-003	5.1990722e+002	3.5753112e+002	1.8975664e+002	2079
4.2043965e-004	5.2489650e-003	5.1924522e+002	3.5684442e+002	1.8951375e+002	2080
4.2127852e-004	5.2556441e-003	5.1858534e+002	3.5616013e+002	1.8927164e+002	2081
4.2211738e-004	5.2623187e-003	5.1792758e+002	3.5547824e+002	1.8903030e+002	2082
4.2295624e-004	5.2689889e-003	5.1727192e+002	3.5479873e+002	1.8878973e+002	2083
4.2379510e-004	5.2756546e-003	5.1661835e+002	3.5412159e+002	1.8854994e+002	2084
4.2463396e-004	5.2823159e-003	5.1596687e+002	3.5344681e+002	1.8831090e+002	2085
4.2547282e-004	5.2889728e-003	5.1531746e+002	3.5277438e+002	1.8807263e+002	2086
4.2631168e-004	5.2956252e-003	5.1467011e+002	3.5210429e+002	1.8783512e+002	2087
4.2715054e-004	5.3022733e-003	5.1402481e+002	3.5143651e+002	1.8759835e+002	2088
4.2798940e-004	5.3089170e-003	5.1338155e+002	3.5077105e+002	1.8736234e+002	2089
4.2882826e-004	5.3155563e-003	5.1274032e+002	3.5010789e+002	1.8712707e+002	2090
4.2966712e-004	5.3221912e-003	5.1210111e+002	3.4944701e+002	1.8689254e+002	2091
4.3050598e-004	5.3288218e-003	5.1146390e+002	3.4878841e+002	1.8665874e+002	2092
4.3134484e-004	5.3354481e-003	5.1082870e+002	3.4813208e+002	1.8642568e+002	2093
4.3218371e-004	5.3420700e-003	5.1019549e+002	3.4747799e+002	1.8619335e+002	2094
4.3302257e-004	5.3486876e-003	5.0956425e+002	3.4682615e+002	1.8596175e+002	2095
4.3386143e-004	5.3553009e-003	5.0893499e+002	3.4617654e+002	1.8573087e+002	2096
4.3470029e-004	5.3619099e-003	5.0830768e+002	3.4552915e+002	1.8550071e+002	2097
4.3553915e-004	5.3685147e-003	5.0768232e+002	3.4488397e+002	1.8527126e+002	2098
4.3637801e-004	5.3751151e-003	5.0705891e+002	3.4424098e+002	1.8504253e+002	2099
4.3721687e-004	5.3817113e-003	5.0643742e+002	3.4360017e+002	1.8481450e+002	2100
